R05    5.255    0.527
R14    1.799    0.624
R19    3.953    0.812
R20    5.458    0.589
E12    3.478    1.000
C01    2.284    0.731
C03    3.274    0.975
C04    2.037    0.509
C06    4.055    1.119
C08    1.448    1.427
C13    6.083    1.421
C16    4.161    1.248
C20    1.062    0.688
C22    5.062    0.323
C38    2.250    1.241
C44    5.478    0.185
C46    2.128    0.750
C59    2.368    0.793
> 2022/06/14 12:36:05.000   22
G15    0.570    0.897
G18    4.295    1.240
G24    2.447    1.197
R04    0.123    0.783
R05    5.255    0.527
R14    1.799    0.624
R19    3.952    0.812
R20    5.458    0.589
E04    5.256    1.033
E11    5.262    0.819
E12    3.478    1.000
C02    4.031    0.755
C03    3.274    0.975
C06    4.055    1.119
C08    1.449    1.427
C09    3.949    0.940
C20    1.062    0.687
C22    5.062    0.323
C35    4.593    0.590
C39    4.643    1.370
C44    5.478    0.185
C60    4.072    0.674
> 2022/06/14 12:36:06.000   32
G15    0.570    0.897
G18    4.294    1.240
G24    2.447    1.197
R04    0.123    0.783
R05    5.255    0.527
R14    1.798    0.624
R19    3.952    0.812
R20    5.458    0.589
E04    5.257    1.033
E11    5.262    0.819
E12    3.478    1.000
E19    0.732    0.702
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.055    1.119
C08    1.449    1.427
C09    3.949    0.940
C13    6.083    1.421
C16    4.161    1.248
C20    1.062    0.687
C22    5.062    0.323
C29    3.588    0.421
C35    4.593    0.590
C38    2.250    1.241
C39    4.643    1.370
C44    5.478    0.185
C46    2.127    0.750
C59    2.368    0.793
C60    4.072    0.674
> 2022/06/14 12:36:07.000   32
G15    0.570    0.897
G18    4.294    1.240
G24    2.447    1.197
R04    0.124    0.783
R05    5.255    0.527
R14    1.798    0.624
R19    3.952    0.812
R20    5.457    0.589
E04    5.257    1.033
E11    5.262    0.819
E12    3.478    0.999
E19    0.732    0.702
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.055    1.119
C08    1.450    1.427
C09    3.949    0.940
C13    6.082    1.422
C16    4.161    1.248
C20    1.062    0.687
C22    5.062    0.323
C29    3.588    0.421
C35    4.592    0.590
C38    2.250    1.241
C39    4.644    1.370
C44    5.478    0.185
C46    2.127    0.750
C59    2.368    0.793
C60    4.072    0.674
> 2022/06/14 12:36:08.000   32
G15    0.570    0.897
G18    4.293    1.240
G24    2.446    1.197
R04    0.124    0.783
R05    5.256    0.527
R14    1.798    0.624
R19    3.952    0.812
R20    5.457    0.589
E04    5.257    1.033
E11    5.262    0.819
E12    3.478    0.999
E19    0.732    0.701
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.056    1.119
C08    1.450    1.427
C09    3.949    0.940
C13    6.082    1.422
C16    4.162    1.248
C20    1.062    0.687
C22    5.062    0.323
C29    3.587    0.421
C35    4.592    0.590
C38    2.250    1.241
C39    4.644    1.370
C44    5.478    0.185
C46    2.127    0.750
C59    2.368    0.793
C60    4.072    0.674
> 2022/06/14 12:36:09.000   29
G15    0.570    0.897
G18    4.293    1.240
G24    2.446    1.197
R04    0.124    0.783
R05    5.256    0.527
R14    1.798    0.624
R19    3.952    0.811
R20    5.457    0.589
E04    5.257    1.033
E11    5.261    0.819
E12    3.478    0.999
E19    0.732    0.701
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.056    1.119
C08    1.451    1.427
C13    6.082    1.422
C16    4.162    1.248
C20    1.063    0.687
C22    5.063    0.323
C29    3.587    0.421
C39    4.644    1.370
C44    5.477    0.186
C46    2.127    0.750
C59    2.368    0.793
C60    4.072    0.674
> 2022/06/14 12:36:10.000   32
G15    0.570    0.896
G18    4.292    1.240
G24    2.446    1.198
R04    0.124    0.783
R05    5.256    0.527
R14    1.798    0.624
R19    3.952    0.811
R20    5.457    0.589
E04    5.258    1.033
E11    5.261    0.819
E12    3.478    0.999
E19    0.732    0.701
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C06    4.056    1.119
C08    1.451    1.427
C09    3.949    0.940
C13    6.082    1.422
C16    4.162    1.248
C20    1.063    0.687
C22    5.063    0.323
C29    3.587    0.421
C35    4.592    0.590
C36    3.060    0.346
C37    0.985    0.411
C38    2.251    1.241
C39    4.645    1.370
C46    2.127    0.750
C59    2.368    0.793
C60    4.072    0.674
> 2022/06/14 12:36:11.000   31
G15    0.571    0.896
G18    4.292    1.240
G24    2.445    1.198
R04    0.125    0.783
R05    5.256    0.527
R14    1.798    0.624
R19    3.952    0.811
R20    5.457    0.589
E04    5.258    1.033
E11    5.261    0.820
E12    3.477    0.999
E19    0.732    0.701
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C06    4.056    1.119
C08    1.452    1.427
C09    3.950    0.940
C13    6.082    1.422
C16    4.162    1.248
C20    1.063    0.687
C22    5.063    0.323
C29    3.587    0.421
C35    4.592    0.590
C36    3.059    0.346
C38    2.251    1.241
C39    4.645    1.370
C46    2.127    0.750
C59    2.368    0.793
C60    4.072    0.674
> 2022/06/14 12:36:53.000    9
G10    5.364    0.311
G23    5.682    0.790
G24    2.432    1.202
R04    0.134    0.782
C08    1.472    1.428
C13    6.075    1.424
C16    4.171    1.249
C22    5.067    0.326
C39    4.659    1.370
> 2022/06/14 12:36:54.000   16
G10    5.364    0.311
G15    0.577    0.892
G23    5.682    0.790
G24    2.432    1.202
R04    0.134    0.782
E11    5.255    0.822
C01    2.284    0.731
C06    4.063    1.120
C08    1.473    1.428
C13    6.075    1.424
C16    4.171    1.249
C20    1.069    0.685
C22    5.067    0.326
C38    2.260    1.239
C39    4.659    1.370
C59    2.368    0.793
> 2022/06/14 12:36:55.000   17
G10    5.364    0.311
G15    0.577    0.892
G23    5.682    0.790
G24    2.431    1.202
R04    0.134    0.782
E04    5.267    1.034
E11    5.255    0.822
C01    2.284    0.731
C06    4.063    1.120
C08    1.473    1.428
C13    6.075    1.424
C16    4.172    1.249
C20    1.069    0.685
C22    5.067    0.326
C38    2.261    1.239
C39    4.659    1.370
C59    2.368    0.793
> 2022/06/14 12:36:56.000   22
G10    5.364    0.311
G15    0.577    0.892
G23    5.683    0.790
G24    2.431    1.202
R04    0.134    0.782
R05    5.264    0.530
R14    1.790    0.628
R20    5.449    0.593
E01    2.314    0.253
E04    5.267    1.034
E11    5.255    0.822
E19    0.736    0.698
C01    2.284    0.731
C06    4.063    1.120
C08    1.474    1.428
C13    6.075    1.425
C16    4.172    1.249
C20    1.069    0.685
C22    5.067    0.326
C38    2.261    1.239
C39    4.660    1.370
C59    2.368    0.793
> 2022/06/14 12:36:57.000   22
G10    5.365    0.311
G15    0.577    0.892
G23    5.683    0.790
G24    2.431    1.202
R04    0.134    0.782
R05    5.264    0.530
R14    1.789    0.628
R20    5.449    0.593
E01    2.313    0.253
E04    5.268    1.034
E11    5.255    0.822
E19    0.736    0.698
C01    2.284    0.731
C06    4.063    1.120
C08    1.474    1.428
C13    6.075    1.425
C16    4.172    1.249
C20    1.069    0.684
C22    5.067    0.326
C38    2.261    1.239
C39    4.660    1.370
C59    2.368    0.793
> 2022/06/14 12:36:58.000   23
G10    5.365    0.311
G15    0.577    0.892
G23    5.683    0.790
G24    2.431    1.202
R04    0.135    0.782
R05    5.264    0.530
R14    1.789    0.628
R19    3.944    0.804
R20    5.449    0.593
E01    2.313    0.253
E04    5.268    1.034
E11    5.254    0.822
E19    0.736    0.698
C01    2.284    0.731
C02    4.031    0.755
C06    4.063    1.120
C08    1.475    1.428
C13    6.075    1.425
C16    4.172    1.249
C20    1.069    0.684
C22    5.067    0.326
C38    2.261    1.239
C39    4.660    1.370
> 2022/06/14 12:36:59.000   20
G15    0.578    0.892
G23    5.683    0.790
G24    2.430    1.202
R04    0.135    0.782
R05    5.264    0.530
R14    1.789    0.628
R20    5.449    0.593
E01    2.313    0.253
E04    5.268    1.034
E11    5.254    0.822
E19    0.736    0.698
C01    2.284    0.731
C06    4.063    1.120
C08    1.475    1.428
C13    6.074    1.425
C16    4.172    1.249
C20    1.069    0.684
C22    5.068    0.326
C38    2.261    1.239
C39    4.661    1.370
> 2022/06/14 12:37:00.000   22
G15    0.578    0.892
G23    5.683    0.790
G24    2.430    1.203
R04    0.135    0.782
R05    5.264    0.530
R14    1.789    0.628
R19    3.944    0.804
R20    5.449    0.593
E01    2.313    0.254
E04    5.268    1.034
E11    5.254    0.822
E19    0.737    0.698
C01    2.284    0.731
C02    4.031    0.755
C06    4.063    1.120
C08    1.476    1.428
C13    6.074    1.425
C16    4.173    1.249
C20    1.070    0.684
C38    2.262    1.239
C39    4.661    1.370
C59    2.368    0.793
> 2022/06/14 12:37:01.000   22
G15    0.578    0.891
G23    5.683    0.790
G24    2.430    1.203
R04    0.135    0.782
R14    1.789    0.628
R19    3.944    0.804
R20    5.449    0.593
E01    2.313    0.254
E04    5.268    1.034
E11    5.254    0.822
E19    0.737    0.698
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.064    1.120
C08    1.476    1.428
C13    6.074    1.425
C16    4.173    1.249
C20    1.070    0.684
C38    2.262    1.239
C39    4.661    1.370
C59    2.368    0.793
> 2022/06/14 12:37:02.000   17
G15    0.578    0.891
G23    5.683    0.790
G24    2.429    1.203
R04    0.135    0.782
R19    3.944    0.804
E01    2.313    0.254
E04    5.269    1.034
E11    5.254    0.822
C02    4.031    0.755
C03    3.274    0.975
C06    4.064    1.120
C08    1.477    1.428
C13    6.074    1.425
C16    4.173    1.249
C38    2.262    1.239
C39    4.662    1.370
C59    2.368    0.793
> 2022/06/14 12:37:03.000   13
G15    0.578    0.891
G24    2.429    1.203
R04    0.136    0.782
E01    2.313    0.254
E19    0.737    0.697
C03    3.274    0.975
C06    4.064    1.120
C08    1.477    1.428
C13    6.074    1.425
C16    4.173    1.249
C38    2.262    1.239
C39    4.662    1.370
C59    2.368    0.793
> 2022/06/14 12:37:22.000   11
G05    1.785    0.402
G13    0.834    0.315
G24    2.423    1.205
R03    1.038    0.302
R04    0.140    0.781
R13    0.732    0.314
R14    1.785    0.630
C01    2.284    0.731
C08    1.487    1.429
C13    6.070    1.426
C38    2.266    1.238
> 2022/06/14 12:37:23.000   16
G05    1.786    0.402
G13    0.834    0.314
G23    5.685    0.793
G24    2.423    1.205
R03    1.038    0.302
R04    0.140    0.781
R13    0.732    0.314
R14    1.785    0.630
C01    2.284    0.731
C06    4.067    1.121
C08    1.487    1.429
C13    6.070    1.426
C16    4.178    1.250
C20    1.073    0.683
C38    2.267    1.238
C39    4.668    1.369
> 2022/06/14 12:37:24.000   20
G05    1.786    0.402
G13    0.834    0.314
G23    5.686    0.793
G24    2.422    1.205
R03    1.039    0.302
R04    0.140    0.781
R13    0.731    0.314
R14    1.785    0.630
E01    2.311    0.255
E19    0.739    0.696
C02    4.031    0.755
C03    3.274    0.975
C06    4.067    1.121
C08    1.488    1.429
C13    6.070    1.426
C16    4.178    1.250
C20    1.073    0.683
C38    2.267    1.238
C39    4.669    1.369
C59    2.368    0.793
> 2022/06/14 12:37:25.000   22
G05    1.786    0.402
G13    0.834    0.314
G23    5.686    0.793
G24    2.422    1.205
R03    1.039    0.302
R04    0.140    0.781
R13    0.731    0.314
R14    1.784    0.630
R19    3.941    0.801
E01    2.311    0.255
E19    0.739    0.696
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.067    1.121
C08    1.488    1.429
C13    6.070    1.426
C16    4.178    1.250
C20    1.073    0.683
C38    2.267    1.238
C39    4.669    1.369
C59    2.368    0.793
> 2022/06/14 12:37:26.000   25
G05    1.786    0.402
G13    0.834    0.314
G23    5.686    0.793
G24    2.422    1.205
R03    1.039    0.302
R04    0.141    0.781
R13    0.731    0.314
R14    1.784    0.630
R15    2.723    0.285
R19    3.940    0.800
R20    5.444    0.595
E01    2.311    0.256
E12    3.473    0.990
E19    0.739    0.696
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.067    1.121
C08    1.489    1.429
C13    6.070    1.426
C16    4.178    1.250
C20    1.073    0.683
C38    2.267    1.238
C39    4.669    1.369
C59    2.368    0.793
> 2022/06/14 12:37:27.000   25
G05    1.786    0.402
G13    0.834    0.314
G23    5.686    0.793
G24    2.421    1.205
R04    0.141    0.781
R13    0.731    0.314
R14    1.784    0.630
R15    2.723    0.285
R19    3.940    0.800
R20    5.444    0.595
E01    2.311    0.256
E11    5.250    0.824
E12    3.473    0.990
E19    0.739    0.696
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.068    1.121
C08    1.489    1.429
C13    6.069    1.426
C16    4.178    1.250
C20    1.073    0.683
C38    2.268    1.238
C39    4.670    1.369
C59    2.368    0.793
> 2022/06/14 12:37:28.000   27
G05    1.786    0.402
G13    0.834    0.314
G23    5.686    0.793
G24    2.421    1.205
R04    0.141    0.781
R14    1.784    0.630
R15    2.723    0.285
R19    3.940    0.800
R20    5.444    0.595
E01    2.311    0.256
E04    5.274    1.035
E11    5.250    0.824
E12    3.473    0.989
E19    0.739    0.696
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.068    1.121
C08    1.490    1.429
C13    6.069    1.426
C16    4.179    1.250
C20    1.073    0.683
C35    4.581    0.587
C38    2.268    1.238
C39    4.670    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:29.000   28
G05    1.786    0.402
G23    5.686    0.793
G24    2.421    1.206
R04    0.141    0.781
R13    0.731    0.314
R14    1.784    0.630
R15    2.723    0.285
R19    3.940    0.800
R20    5.444    0.595
E01    2.311    0.256
E04    5.274    1.035
E11    5.250    0.824
E12    3.473    0.989
E19    0.739    0.696
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.068    1.121
C08    1.490    1.429
C13    6.069    1.427
C16    4.179    1.250
C20    1.074    0.683
C22    5.071    0.328
C35    4.581    0.587
C38    2.268    1.238
C39    4.670    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:30.000   28
G05    1.786    0.402
G23    5.686    0.793
G24    2.420    1.206
R03    1.039    0.302
R04    0.141    0.781
R14    1.784    0.630
R15    2.723    0.285
R19    3.940    0.800
R20    5.444    0.595
E01    2.311    0.256
E04    5.274    1.035
E11    5.250    0.824
E12    3.473    0.989
E19    0.739    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C06    4.068    1.121
C08    1.491    1.429
C13    6.069    1.427
C16    4.179    1.250
C20    1.074    0.683
C22    5.071    0.328
C35    4.580    0.587
C38    2.268    1.238
C39    4.671    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:31.000   22
G05    1.787    0.402
G10    5.367    0.314
G23    5.686    0.793
G24    2.420    1.206
R04    0.142    0.781
R14    1.783    0.631
R19    3.940    0.800
R20    5.444    0.595
E04    5.275    1.035
E11    5.250    0.824
E12    3.473    0.989
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C13    6.069    1.427
C16    4.179    1.250
C22    5.071    0.328
C38    2.268    1.238
C39    4.671    1.369
C46    2.115    0.757
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:32.000   14
G05    1.787    0.401
G24    2.420    1.206
R03    1.040    0.302
R04    0.142    0.781
R14    1.783    0.631
R15    2.723    0.285
R19    3.940    0.800
E04    5.275    1.035
E12    3.473    0.989
C13    6.069    1.427
C22    5.071    0.328
C38    2.269    1.238
C39    4.671    1.369
C60    4.071    0.674
> 2022/06/14 12:37:33.000   22
G05    1.787    0.401
G10    5.367    0.314
G23    5.687    0.794
G24    2.419    1.206
R04    0.142    0.781
R14    1.783    0.631
R15    2.723    0.286
R19    3.939    0.799
E01    2.311    0.256
E04    5.275    1.035
E11    5.249    0.824
E12    3.473    0.989
E19    0.739    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C13    6.068    1.427
C22    5.071    0.328
C38    2.269    1.238
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:34.000   30
G05    1.787    0.401
G13    0.834    0.313
G23    5.687    0.794
G24    2.419    1.206
R03    1.040    0.302
R04    0.142    0.781
R14    1.783    0.631
R15    2.723    0.286
R19    3.939    0.799
R20    5.443    0.595
E01    2.311    0.256
E04    5.275    1.035
E11    5.249    0.824
E12    3.473    0.989
E19    0.739    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.069    1.121
C08    1.493    1.429
C13    6.068    1.427
C16    4.180    1.250
C20    1.074    0.682
C22    5.071    0.329
C38    2.269    1.238
C39    4.672    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:35.000   31
G05    1.787    0.401
G13    0.834    0.313
G23    5.687    0.794
G24    2.419    1.206
R03    1.040    0.301
R04    0.142    0.781
R14    1.783    0.631
R15    2.722    0.286
R19    3.939    0.799
R20    5.443    0.595
E01    2.311    0.256
E04    5.276    1.035
E11    5.249    0.824
E12    3.472    0.989
E19    0.739    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.069    1.121
C08    1.493    1.429
C09    3.959    0.943
C13    6.068    1.427
C16    4.180    1.250
C20    1.074    0.682
C22    5.071    0.329
C38    2.269    1.238
C39    4.672    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:36.000   31
G05    1.787    0.401
G13    0.834    0.313
G23    5.687    0.794
G24    2.418    1.206
R03    1.040    0.301
R04    0.143    0.781
R14    1.782    0.631
R15    2.722    0.286
R19    3.939    0.799
R20    5.443    0.596
E04    5.276    1.035
E11    5.249    0.824
E12    3.472    0.988
E19    0.740    0.695
E21    1.481    0.273
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.069    1.121
C08    1.494    1.429
C09    3.959    0.943
C13    6.068    1.427
C16    4.180    1.250
C20    1.075    0.682
C36    3.056    0.355
C38    2.269    1.238
C39    4.673    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:37.000   33
G05    1.787    0.401
G13    0.834    0.313
G23    5.687    0.794
G24    2.418    1.206
R03    1.040    0.301
R04    0.143    0.781
R14    1.782    0.631
R15    2.722    0.286
R19    3.939    0.799
R20    5.443    0.596
E01    2.310    0.256
E04    5.276    1.035
E11    5.249    0.824
E12    3.472    0.988
E19    0.740    0.695
E21    1.481    0.274
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.069    1.121
C08    1.494    1.429
C09    3.959    0.943
C13    6.068    1.427
C16    4.181    1.250
C20    1.075    0.682
C36    3.056    0.356
C37    0.975    0.407
C38    2.270    1.238
C39    4.673    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:38.000   33
G05    1.787    0.401
G13    0.835    0.313
G23    5.687    0.794
G24    2.418    1.206
R03    1.041    0.301
R04    0.143    0.781
R14    1.782    0.631
R19    3.939    0.799
R20    5.442    0.596
E01    2.310    0.256
E04    5.276    1.035
E11    5.249    0.824
E12    3.472    0.988
E19    0.740    0.695
E21    1.481    0.274
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.069    1.121
C08    1.495    1.429
C09    3.959    0.943
C13    6.067    1.427
C16    4.181    1.250
C20    1.075    0.682
C35    4.579    0.586
C36    3.056    0.356
C37    0.975    0.407
C38    2.270    1.238
C39    4.673    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:39.000   30
G05    1.787    0.401
G10    5.368    0.315
G13    0.835    0.313
G23    5.687    0.794
G24    2.417    1.207
R03    1.041    0.301
R04    0.143    0.781
R13    0.729    0.313
R14    1.782    0.631
R19    3.939    0.799
R20    5.442    0.596
E01    2.310    0.257
E04    5.276    1.035
E11    5.249    0.824
E12    3.472    0.988
E19    0.740    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.070    1.121
C08    1.495    1.429
C13    6.067    1.427
C16    4.181    1.250
C20    1.075    0.682
C38    2.270    1.238
C39    4.674    1.369
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:40.000   35
G05    1.788    0.401
G10    5.368    0.315
G13    0.835    0.313
G23    5.687    0.794
G24    2.417    1.207
R04    0.143    0.781
R05    5.271    0.532
R13    0.729    0.313
R14    1.782    0.631
R19    3.938    0.798
R20    5.442    0.596
E01    2.310    0.257
E04    5.277    1.035
E11    5.248    0.824
E12    3.472    0.988
E19    0.740    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.070    1.121
C08    1.496    1.429
C09    3.960    0.943
C13    6.067    1.427
C16    4.181    1.250
C20    1.075    0.682
C35    4.579    0.586
C36    3.056    0.356
C37    0.975    0.407
C38    2.270    1.238
C39    4.674    1.369
C46    2.114    0.757
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:41.000   33
G10    5.368    0.315
G23    5.687    0.794
G24    2.417    1.207
R04    0.144    0.781
R05    5.271    0.532
R13    0.729    0.313
R14    1.782    0.631
R15    2.722    0.287
R19    3.938    0.798
R20    5.442    0.596
E01    2.310    0.257
E04    5.277    1.035
E11    5.248    0.825
E12    3.472    0.988
E19    0.740    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C04    2.037    0.509
C05    4.403    0.384
C06    4.070    1.121
C08    1.496    1.429
C09    3.960    0.943
C13    6.067    1.427
C16    4.182    1.250
C20    1.075    0.682
C35    4.579    0.586
C36    3.056    0.356
C38    2.271    1.238
C39    4.674    1.369
C46    2.114    0.757
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:42.000   32
G10    5.368    0.315
G23    5.687    0.795
G24    2.417    1.207
R04    0.144    0.781
R05    5.271    0.532
R13    0.729    0.313
R15    2.722    0.287
R19    3.938    0.798
R20    5.442    0.596
E04    5.277    1.035
E11    5.248    0.825
E12    3.472    0.988
E19    0.740    0.695
C01    2.284    0.731
C02    4.031    0.755
C03    3.274    0.975
C05    4.403    0.384
C06    4.070    1.121
C08    1.497    1.429
C09    3.960    0.943
C13    6.067    1.427
C16    4.182    1.250
C20    1.075    0.682
C22    5.072    0.329
C29    3.581    0.411
C35    4.579    0.586
C36    3.056    0.356
C38    2.271    1.238
C39    4.675    1.369
C46    2.114    0.758
C59    2.368    0.793
C60    4.071    0.674
> 2022/06/14 12:37:43.000   26
G10    5.368    0.315
G23    5.688    0.795
G24    2.416    1.207
R04    0.144    0.781
R14    1.781    0.632
R19    3.938    0.798
R20    5.442    0.596
E04    5.277    1.035
E12    3.472    0.988
E19    0.740    0.695
C02    4.031    0.755
C03    3.274    0.975
C05    4.403    0.384
C06    4.070    1.121
C08    1.497    1.429
C09    3.960    0.943
C13    6.066    1.427
C16    4.182    1.250
C20    1.075    0.682
C22    5.072    0.329
C29    3.581    0.411
C35    4.579    0.586
C36    3.056    0.356
C38    2.271    1.238
C39    4.675    1.369
C60    4.071    0.674
> 2022/06/14 12:37:44.000   20
G23    5.688    0.795
G24    2.416    1.207
R04    0.144    0.781
R13    0.729    0.313
R19    3.938    0.798
E04    5.277    1.035
E12    3.472    0.987
C02    4.031    0.755
C03    3.274    0.975
C05    4.403    0.384
C06    4.070    1.121
C08    1.498    1.429
C09    3.960    0.943
C13    6.066    1.427
C16    4.182    1.250
C22    5.072    0.329
C29    3.581    0.411
C38    2.271    1.238
C39    4.675    1.369
C60    4.071    0.674
> 2022/06/14 12:37:45.000   21
G23    5.688    0.795
G24    2.416    1.207
R04    0.145    0.780
R13    0.729    0.313
R14    1.781    0.632
R19    3.938    0.798
R20    5.441    0.596
E04    5.278    1.035
E11    5.248    0.825
E12    3.472    0.987
C02    4.031    0.755
C03    3.274    0.975
C06    4.071    1.121
C08    1.498    1.430
C09    3.960    0.943
C13    6.066    1.428
C16    4.182    1.250
C29    3.581    0.411
C39    4.676    1.369
C44    5.468    0.190
C60    4.071    0.674
> 2022/06/14 12:37:46.000   20
G23    5.688    0.795
R04    0.145    0.780
R05    5.272    0.532
R13    0.728    0.313
R19    3.938    0.798
R20    5.441    0.596
E04    5.278    1.035
E11    5.248    0.825
E12    3.472    0.987
E19    0.740    0.694
C02    4.031    0.755
C06    4.071    1.121
C08    1.499    1.430
C09    3.960    0.943
C13    6.066    1.428
C16    4.183    1.250
C22    5.072    0.329
C39    4.676    1.369
C44    5.468    0.190
C60    4.071    0.674
> 2022/06/14 12:37:47.000   22
G10    5.369    0.315
G23    5.688    0.795
R04    0.145    0.780
R05    5.272    0.533
R13    0.728    0.313
R19    3.937    0.797
R20    5.441    0.596
E04    5.278    1.035
E11    5.247    0.825
E19    0.741    0.694
C02    4.031    0.755
C06    4.071    1.122
C08    1.499    1.430
C09    3.961    0.943
C13    6.066    1.428
C16    4.183    1.250
C20    1.076    0.682
C22    5.072    0.329
C35    4.578    0.586
C39    4.676    1.369
C44    5.468    0.190
C60    4.071    0.674
> 2022/06/14 12:37:48.000   16
G10    5.369    0.316
G23    5.688    0.795
R04    0.145    0.780
R05    5.272    0.533
R20    5.441    0.596
E04    5.278    1.035
E11    5.247    0.825
E19    0.741    0.694
C06    4.071    1.122
C08    1.500    1.430
C09    3.961    0.943
C13    6.066    1.428
C16    4.183    1.250
C20    1.076    0.682
C35    4.578    0.586
C39    4.677    1.369
> 2022/06/14 12:37:49.000   16
G10    5.369    0.316
G23    5.688    0.795
R04    0.145    0.780
R05    5.272    0.533
R20    5.441    0.596
E04    5.279    1.035
E11    5.247    0.825
E19    0.741    0.694
C05    4.403    0.384
C06    4.071    1.122
C08    1.500    1.430
C13    6.065    1.428
C16    4.183    1.250
C20    1.076    0.682
C35    4.578    0.586
C39    4.677    1.369
> 2022/06/14 12:37:50.000   17
G10    5.369    0.316
G23    5.688    0.795
G24    2.414    1.208
R04    0.146    0.780
R05    5.273    0.533
R20    5.440    0.597
E04    5.279    1.035
E11    5.247    0.825
E19    0.741    0.694
C06    4.071    1.122
C08    1.501    1.430
C13    6.065    1.428
C16    4.184    1.250
C20    1.076    0.682
C35    4.578    0.586
C38    2.273    1.238
C39    4.677    1.369
> 2022/06/14 12:37:51.000   17
G10    5.369    0.316
G23    5.688    0.795
G24    2.414    1.208
R04    0.146    0.780
R05    5.273    0.533
R20    5.440    0.597
E04    5.279    1.035
E11    5.247    0.825
E19    0.741    0.694
C04    2.037    0.509
C06    4.071    1.122
C08    1.501    1.430
C13    6.065    1.428
C16    4.184    1.250
C20    1.077    0.681
C38    2.273    1.238
C39    4.678    1.369
> 2022/06/14 12:37:52.000   16
G10    5.369    0.316
G23    5.689    0.796
G24    2.413    1.208
R04    0.146    0.780
R05    5.273    0.533
R20    5.440    0.597
E04    5.279    1.035
E11    5.247    0.825
E19    0.741    0.694
C04    2.037    0.509
C08    1.502    1.430
C13    6.065    1.428
C20    1.077    0.681
C38    2.273    1.238
C39    4.678    1.369
C44    5.468    0.190
> 2022/06/14 12:37:53.000   17
G10    5.369    0.316
G23    5.689    0.796
G24    2.413    1.208
R04    0.146    0.780
R05    5.273    0.533
R20    5.440    0.597
E04    5.279    1.035
E11    5.247    0.825
C04    2.037    0.509
C08    1.502    1.430
C13    6.065    1.428
C20    1.077    0.681
C38    2.273    1.238
C39    4.678    1.369
C44    5.468    0.190
C46    2.112    0.758
